sku_name,label,neg_label
"压力开关/品牌：3S。型号：HNS-10D。规格：0-6bar,1/4PT接口",仪器仪表-自动化仪器仪表及配件-压力仪表-压力开关,
德力普（Delipow）充电电池 5号充电锂电池1.5V恒压大容量3400mWh锂电池4粒装,电工产品-交直流电源-电池-普通电池,
耐油石棉板\XB150# 温度150℃ PN15 t=5mm w=1380mm,材料产品-石棉及制品-石棉制品-石棉板,
接线端子\德力西 RV系列圆形预绝缘端头 RV2-4 500只/包,电工产品-电器元件 -配线器具-接线端子,
华为MateBook X Pro微绒典藏版笔记本电脑 13代酷睿处理器/3.1K原色触控屏/商务办公本 i7 32G 2T 墨蓝,电子通信及自动化产品-电子计算机-计算机-笔记本电脑,
叶轮/配套凯泉泵125KQW160-12.5-11/2使用 316L,机械产品-工业泵-工业泵及配件-离心泵配件,
阻燃电缆\ZC-DJYP2VP2-3×2×1.5,电工产品-电线电缆光缆-电线电缆光缆-计算机电缆,
轴承\NU236 ECM NU236 ECM\套,机械产品-轴承-轴承及附件-轴承,
板式平焊法兰\DN100-PN16 PL FF Ⅱ 20#,五金材料-工业管件-法兰-法兰,
热电偶\汽泵专用LDWZPK2-2301/L=3M*5M引线\ 卡套螺纹,仪器仪表-自动化仪器仪表及配件-温湿度仪表-热电偶,
截止阀\J41H-64C DN200,机械产品-工业阀门-工业阀门及配件-截止阀,
得力（deli） A4/A5/A6便条本 便签纸留言记事本 空白信笺草稿纸 A5(195X140mm) 7712,日常及办公用品-办公用品-办公文具-记事本,
"弹簧管压力表\规格：Y100,精度：1.6级，M16*1.0、量程：-0.1-0.1MPa，耐震\规格：Y100",仪器仪表-自动化仪器仪表及配件-压力仪表-弹簧管压力表,
单级离心泵备件CZ80-250E\联轴器/316L,机械产品-工业泵-工业泵及配件-离心泵配件,
空气减压器氢气减压器\乙炔减压器/YQE-03外丝,仪器仪表-自动化仪器仪表及配件-压力仪表-减压表,
匠领JNTRD T型套筒扳手 五金工具外六角T型扳手 T形T字丁字手用套筒 T扳手17mm JE3-A317,工器具-手动工具-扳手类工具-套筒扳手,
喷壶\Y0216 2L,日常及办公用品-日常生活用品-日用杂品-壶,
心相印湿巾洁肤祛油湿纸巾 清洁专用80抽 新老包装随机发,日常及办公用品-日常生活用品-日用杂品-湿巾,
刮板输送机备件卡环\24X6/TECHNIP,机械产品-工程、运输设备-工程、运输机械及配件-输送机配件,
兄弟（brother）TN-2425黑色高容粉盒(适用2595DW/7195DW/7895DW),日常及办公用品-办公用品-办公器材-办公器材配件,
电能表/PD194Z-AHY2（带通讯）,仪器仪表-电工仪器仪表及配件-功率测量仪表-电能表,
对焊连接电动双闸板闸阀\Z962Y-Pw55 140V，DN100 PN14.0MPa 550℃接管规格 ∅114x10 接管材质12Cr1MoVG,机械产品-工业阀门-工业阀门及配件-闸阀,
得力(deli)保险柜 高80cm指纹+密码防盗保管柜 办公家用保险保密柜 曜岩黑 铂雅27117,日常及办公用品-家具-柜、箱、架-保险柜,
弯头\90E(L)50Ⅱ-4/20G,五金材料-工业管件-弯头-弯头,
英雄（HERO）涂鸦笔 物流记号笔 双头油性记号笔学生10支装红色 880,日常及办公用品-办公用品-办公文具-笔,
佳能 MF645CX 彩色激光多功能一体机 复印扫描传真【双面打印扫描 双面正反复印 有线网无线WIFI】办公打印机,日常及办公用品-办公用品-办公器材-影印一体机,
压力开关\14RB-K5-N4-C1A/SOR,仪器仪表-自动化仪器仪表及配件-压力仪表-压力开关,
聚氨酯面漆\55190 交通红RAL3020 20L/套\海虹老人,材料产品-涂料-涂料-聚氨酯漆,
活扳手\工具扳手\12寸,工器具-手动工具-扳手类工具-活扳手,
滑动轴承\42209(进口NJ209E),机械产品-轴承-轴承及附件-轴承,
海乐（Haile）红光笔20mw光纤测试笔通光笔/打光笔20公里SC/FC/ST接头通用HJ-650H-20,日常及办公用品-办公用品-办公文具-笔,
热电偶芯\TK/安徽天康 WRNR2-13 K分度，插深l=100mm，铠装芯，测温范围0～600℃ 热电偶芯长465MM,仪器仪表-自动化仪器仪表及配件-温湿度仪表-热电偶,
绝缘电线\单股多芯铜芯线/BVR/10mm⒉/450/750,电工产品-电线电缆光缆-电线电缆光缆-电力电缆,
水泵机封\水泵型号NLB80/250-75/2；编号9115677/91134957/01；机封型号 M7N/40-G9－Q1AEGG；PN16,机械产品-机械密封-机械密封及配件-机械密封,
金属缠绕垫\66X70X1\304+石墨\岳阳洞庭,材料产品-复合材料及制品-密封件-金属缠绕垫,
得力（deli）No.8556ES 彩色长尾夹15mm票夹 6#金属燕尾夹票据夹子 办公用品 60只/筒 10筒装,日常及办公用品-办公用品-办公文具-夹子,
"哈德威 不锈钢螺栓及垫片螺母,20*100 单头 1cr17ni2 GB5783",五金材料-紧固件-螺栓-六角头螺栓,
ST\DN80-Ⅱ-Sch40-S304 90°等径弯头 计价单位:个,五金材料-工业管件-弯头-弯头,
六角头螺栓\20/80/不锈钢,五金材料-紧固件-螺栓-六角头螺栓,
百乐（PILOT）BX-V5 直液式走珠笔中性水笔签字笔 考试专用财务签字笔 黑色 0.5mm 12支装,日常及办公用品-办公用品-办公文具-笔,
斯铂格 BGK-61 鞋膜机 一次性全自动鞋套机 办公用套鞋机光面含加厚\ 鞋膜一卷,日常及办公用品-家用电器-生活电器-鞋套机,
"ZKH/震坤行 PVC钢丝软管 25mm×4mm×50m 透明 0~4bar 1"" 1卷",材料产品-塑料及制品-塑料管材-钢丝塑料管,
六抽电动蝶阀金属石墨缠绕垫\MAK DN500/PN25 配套,材料产品-复合材料及制品-密封件-金属缠绕垫,
90°无缝热压弯头\DN250mm \PN4.0MPa \R=381mm\ \材质20#,五金材料-工业管件-弯头-弯头,
截止阀\J41Y-40 DN100 PN40 ，连接方式法兰,机械产品-工业阀门-工业阀门及配件-截止阀,
一抽逆止门齿形复合垫片\295*263*2，齿形复合,材料产品-复合材料及制品-密封件-齿形垫片,
轴承\23052EJW33 D1\TIMKEN,机械产品-轴承-轴承及附件-轴承,
电线\BV-450/750V-1×6 绿色 100m 铜芯聚氯乙烯绝缘布,电工产品-电线电缆光缆-电线电缆光缆-电力电缆,
公牛（BULL）20WPD苹果快充魔方插座/插线板/插排/接线板 Type-c口+USB口+3插孔 全长1.5米黑色 GNV-UU2203H,电工产品-交直流电源-插头、插座-排插,
罗技（Logitech）MK270 无线键鼠套装 办公键鼠套装 全尺寸带无线2.4G接收器 黑色,电子通信及自动化产品-电子计算机-计算机外部设备-键鼠套装,
干灰设备备件杆刷\40649-4/UCC,专用设备及配件-除尘除灰系统设备-除灰设备-干灰分选装置配件,
辊-盘磨备件分离器衬板\K3710.4-6,专用设备及配件-锅炉辅助系统设备-制粉系统设备-制粉系统磨煤机配件,
气动双闸板阀\Z644Y~10C DN200 350℃\Z644Y~10C DN200 350℃\上海中芬新能源投资有限公司\件,机械产品-工业阀门-工业阀门及配件-闸阀,
刮板输送机备件斜板组件（二期）\GN12,机械产品-工程、运输设备-工程、运输机械及配件-输送机配件,
真空泵备件传动端圆盘分配器\3.01/西门子,机械产品-工业泵-工业泵及配件-真空泵配件,
金属缠绕垫片（304不锈钢）\型号：DN15-150LB 带外环型压力；ANSI150\ (150LB）LB,材料产品-复合材料及制品-密封件-金属缠绕垫,
北玻玻璃烧杯/3000ml,仪器仪表-分析、实验仪器仪表及配件-化学器皿-烧杯,
吸尘器\GAS 15 PS 博世,日常及办公用品-家用电器-生活电器-吸尘器,
填料环\成型石墨盘根/34.5/19.5/石墨,材料产品-复合材料及制品-密封件-成型填料,
SHINICHI/新一工品 镀锌格栅板 800mm*1025mm*30mm 厚度4.00MM 1块,五金材料-丝网、格栅-格栅-格栅盖板,
"东佳信 电缆,ZC KVVP 14*1 米",电工产品-电线电缆光缆-电线电缆光缆-控制电缆,
摄像头\DS-2XE6240F-IS\不锈钢外壳\防爆\含电源及安装附件,电子通信及自动化产品-控制系统、集中监视系统及配件-工业监控设备-摄像头,
双金属温度计/型号：WSS-581;测温量程：0-500℃;安装方式：固定外螺纹M27×2;规格：L=100mm;表盘直径：100mm;,仪器仪表-自动化仪器仪表及配件-温湿度仪表-双金属温度计,
弹簧管压力表\弹簧管压力表/Y-100BFZ/6MPA/M20*1.5,仪器仪表-自动化仪器仪表及配件-压力仪表-弹簧管压力表,
冠捷 AOC 显示器 27E2H 27英寸全高清 IPS窄边框HDMI高清接口\快拆支架可壁挂TUV爱眼低蓝光不闪办公显示屏,电子通信及自动化产品-电子计算机-计算机外部设备-显示器,
二级反渗透保安过滤器\PETL-2ROBA-φ400-B配套滤芯,机械产品-分离设备-过滤器及配件-过滤器配件,
9HA.01燃机进气过滤滤芯\eMaxxE12,机械产品-分离设备-过滤器及配件-过滤器配件,
华三 H3C BX54 路由器 计价单位:台,电子通信及自动化产品-信息系统及设备-网络系统设备-路由器,
金属缠绕垫\62*32*3.5/不锈钢加石墨/普通,材料产品-复合材料及制品-密封件-金属缠绕垫,
轴承\NJ217EMA\TIMKEN,机械产品-轴承-轴承及附件-轴承,
空气开关灭弧挡板\适用于DZ10Y-250A\null,电工产品-高、低压开关电器-断路器及配件-断路器配件,
清污机备件液压软管HydroHose-350mm,机械产品-工程、运输设备-工程、运输机械及配件-清污机配件,
CHINT/正泰 剩余电流动作断路器 NXBLE-32 2P C25 30mA 6kA C型脱扣 额定电流25A 漏电电流30mA 1个,电工产品-高、低压开关电器-断路器及配件-低压断路器,
SUFA/中核苏阀 截止阀 J41H-16C-DN20 1台,机械产品-工业阀门-工业阀门及配件-截止阀,
冠亚 污泥水分测定仪(水分固含量一体机），CS-001YG,仪器仪表-分析、实验仪器仪表及配件-分析仪器仪表-水分测定仪,
不锈钢等经三通 \DN65；壁厚4.5MM 316L,五金材料-工业管件-三通-三通,
NVV 投影仪支架 落地支架微型投影机架子 带托盘可伸缩 通用极米米家坚果爱普生明基大眼瞪当贝等品牌NY-4S,日常及办公用品-文教用品-文化体育用品-幕布轨道,
六角头螺栓\4/16,五金材料-紧固件-螺栓-六角头螺栓,
轴承/22216,机械产品-轴承-轴承及附件-轴承,
排水PVC-U管件\UPVC内丝/DN40,五金材料-水暖五金-水暖接头-水暖直接头,
轴承\6310ZZ/SKF,机械产品-轴承-轴承及附件-轴承,
热电阻\三期汽机#4瓦温元件/WZPK-1/1AL=3mL0=15m,仪器仪表-自动化仪器仪表及配件-温湿度仪表-热电阻,
倍思（Baseus） 洗车毛巾 擦车布清洁专用巾超细纤维吸水不留痕不掉毛洗车抹布汽车用品40*40-加厚两条装 灰,日常及办公用品-日常生活用品-日用杂品-擦车巾,
O型密封圈35*3\5-4490-0240-22,材料产品-复合材料及制品-密封件-O形圈,
过渡段前羊角架\143D7407G004,专用设备及配件-燃气轮机系统设备-燃气轮机本体-燃气轮机本体配件,
低压交流接触器\EH300-30-11（ABB）/,电工产品-接触器-接触器及配件-交流接触器,
耐油石棉板\XB200# 温度200℃ PN20 t=1mm w=1380mm,材料产品-石棉及制品-石棉制品-石棉板,
A4-80不锈钢316L外六角单头全牙粗螺纹螺栓\ZKH/震坤行 GB93 HF 弹簧垫圈 不锈钢316L 本色 (P) H230130014000000000P φ14 1个,五金材料-紧固件-垫圈-弹簧垫圈,
电梯附件\超载限制器/QCX215T,机械产品-起重机械-起重机械及配件-电梯配件,
热电阻\WZPT-86Pt100M14X1.5/L=250/φ6,仪器仪表-自动化仪器仪表及配件-温湿度仪表-热电阻,
球阀\Q11W-16TDN15,机械产品-工业阀门-工业阀门及配件-球阀,
得力（deli） S206黑色 中性笔芯0.5mm子弹头按动笔芯大容量水笔替芯签字笔按压式笔芯 /20支,日常及办公用品-办公用品-办公文具-笔芯,
AELQ\龙润159#\焊接管件 三通 计价单位:个,五金材料-工业管件-三通-三通,
轴承\23926EMW33C3 D1\TIMKEN,机械产品-轴承-轴承及附件-轴承,
格力（GREE)3匹 云佳 三级能效 变频冷暖 自清洁 立柜式空调KFR-72LW/NhGh3B 标准安装,机械产品-空调设备-空调设备及配件-立柜式空调,
得力5620 10只60mm加宽高质感牛皮纸档案盒 资料盒 加厚文件收纳盒 财务凭证盒 办公用品,日常及办公用品-办公用品-办公文具-档案盒,
"电动执行器\型号AME 658SD（或同等替代）. 输入电源24V，驱动力：2000 N，最大行程500mm,储存使用温度：-40-70℃， 最高介质温度：200℃，配合丹佛斯VFM2 DN65-150 阀体使用，具备断电关阀、就地与远程均可操控功能，带与阀门连接的配件等。所提供产品需含有产品合格证明",仪器仪表-自动化仪器仪表及配件-执行机构及配件-电动执行机构,
润滑脂\锂基脂/3号/17KG/长城,材料产品-工业用剂-润滑油脂-锂基脂,
JYY/金豫源 男款中筒雨靴 JYY0807 41码 黑色 1双,日常及办公用品-安全防护用品-劳动防护用品-工作鞋,
金属缠绕垫\Φ52X62X3.2\304+石墨\岳阳洞庭,材料产品-复合材料及制品-密封件-金属缠绕垫,
电磁阀\D1VW001CNTW Parker派克,仪器仪表-自动化仪器仪表及配件-控制调节仪表-电磁阀,
阻燃铠装控制电缆\ZCN-KVVP2-22-0.45/0.75-4x2.5,电工产品-电线电缆光缆-电线电缆光缆-控制电缆,
弹簧管压力表\XZ-150 0~1.6MPa 1.6,仪器仪表-自动化仪器仪表及配件-压力仪表-弹簧管压力表,
焊接弯头\45度不锈钢弯头/133/5/45度/不锈钢,五金材料-工业管件-弯头-弯头,
电接点玻璃温度计\WSSX-401/10/100MM/0~300°C/M27*2,仪器仪表-自动化仪器仪表及配件-温湿度仪表-电接点式温度计,
齐心(Comix) 3寸加厚快劳夹 A4欧式PP文件夹带孔资料夹 两孔活页夹 黑色1只装 办公文具EA4026,日常及办公用品-办公用品-办公文具-文件夹,
惠普(HP)战99 23款商用办公电脑台式主机大机箱(i5-13500 16G 512SSD+1T WiFi蓝牙 Office)23.8英寸显示器,电子通信及自动化产品-电子计算机-计算机-台式计算机,
凌美（LAMY）宝珠笔笔芯 M63 黑色签字笔可替换笔芯0.5mm,日常及办公用品-办公用品-办公文具-笔芯,
绘威兼容惠普975A黑色墨盒 适用惠普HP 477dn X452DN 452DW 975A 477dw 552dw 577dw/z MFP P55250打印机,日常及办公用品-办公用品-办公耗材-墨盒,
镀锌管\1/2″/镀锌,材料产品-黑色金属及制品-钢管-镀锌管（米）,
迪茵红色地垫4.5mm厚1.2宽15米长/1卷 PVC防滑垫镂空地垫防水塑料脚垫,日常及办公用品-日常生活用品-日用杂品-脚垫,
Homeglen 牛皮档案箱整理纸质收纳箱收纳盒大号装书有盖零食文件纸箱 6号箱22.5L（34*25*26.5cm）,日常及办公用品-家具-柜、箱、架-箱,
减速机输出轴 \DZ11.6.1.1.235，配弗兰德（FLENDER）P2NA9减速机，DZ11.6.1.1.235，须进行调质处理，不低于HB230～265,机械产品-减速机设备-减速机及配件-减速机配件,
热继电器/施耐德LRD22C(16-24A),电工产品-继电器-继电器及配件-热继电器,
得力(deli)轻便桌面计算器 12位大屏桌面计算机 办公用品 双电源 黑色837,日常及办公用品-办公用品-办公文具-计算器,
防寒手套\50M18904 恒源祥,日常及办公用品-安全防护用品-劳动防护用品-手套,
不锈钢平焊法兰\DN40  PN1.0  2205,五金材料-工业管件-法兰-法兰,
电磁阀SVF5120-4D-0\K23JD-8220VAC,仪器仪表-自动化仪器仪表及配件-控制调节仪表-电磁阀,
墨盒\BC-34e/CANON,日常及办公用品-办公用品-办公耗材-墨盒,
不锈钢球阀/Q41F-16P，DN25,机械产品-工业阀门-工业阀门及配件-球阀,
金属缠绕垫\118X104X3.2\不锈钢+石墨\宁波友邦,材料产品-复合材料及制品-密封件-金属缠绕垫,
ZECERS/中科新仪 高压验电器 ZEYD-10kV 声光报警 1支,仪器仪表-分析、实验仪器仪表及配件-实验仪器仪表-验电器,
BV电线\2.5国标BV蓝色 100米/卷 单股铜线 \德力西/熊猫/正泰,电工产品-电线电缆光缆-电线电缆光缆-电力电缆,
振德 （ZHENDE）免洗洗手液无酒精免洗手消毒液抗菌凝胶甘油润肤不伤手钥匙扣便携款 30ml,日常及办公用品-日常生活用品-日化用品-洗手液,
雅兰仕 N95头戴式口罩 一次性防护口罩3D立体 NIOSH认证 PM2.5防霾防尘防飞沫防颗粒物\白色20只装,日常及办公用品-安全防护用品-劳动防护用品-口罩,
滑动轴承\2320(进口NJ320E),机械产品-轴承-轴承及附件-轴承,
得力(deli)12只50mm省力黑色长尾夹票夹 1#金属燕尾夹票据夹子 办公用品 大号8561S,日常及办公用品-办公用品-办公文具-夹子,
UPVC管\DN50 PN16,材料产品-塑料及制品-塑料管材-UPVC管,
法兰\DN150，PN1.6,五金材料-工业管件-法兰-法兰,
雷达液位计\E+H FMR20 10m 4-20mA HART 蓝牙。必须有E+H的授权文件和售后承诺书，并盖E+H区域分公司公章。,仪器仪表-自动化仪器仪表及配件-物位仪表-雷达式液位计,
油浸石棉盘根/尺寸： 6*6mm  牌号： XS550,材料产品-复合材料及制品-复合材料及制品-盘根,
手动隔膜阀/型号：G46J-16C DN40,机械产品-工业阀门-工业阀门及配件-隔膜阀,
